Date,OrderID,OrderQty,Sales
10/01/2007,47695,5,113.97
10/01/2007,47696,1,647.994
10/01/2007,47696,1,744.2727
10/01/2007,47696,1,1229.4589
10/01/2007,47696,2,177.864
10/01/2007,47696,2,2458.9178
10/01/2007,47696,3,109.341
10/01/2007,47696,3,1943.982
10/01/2007,47696,4,91.176
10/01/2007,47696,4,299.352
10/01/2007,47696,4,2944.582
10/01/2007,47696,4,4917.8356
10/01/2007,47696,4,4971.4072
10/01/2007,47696,5,1046.28
10/01/2007,47696,5,3239.97
10/01/2007,47696,5,3680.7275
10/01/2007,47696,5,3721.3635
10/01/2007,47696,6,1177.974
10/01/2007,47696,6,1255.536
10/01/2007,47696,7,170.0615
10/01/2007,47696,7,963.858
10/01/2007,47696,7,1464.792
10/01/2007,47696,7,8699.9626
10/01/2007,47696,8,9942.8144
10/01/2007,47696,11,237.528676
10/01/2007,47696,12,383.948712
10/01/2007,47696,13,755.841268
10/01/2007,47697,1,22.794
10/01/2007,47697,2,360.258
10/01/2007,47698,1,209.256
10/01/2007,47698,1,647.994
10/01/2007,47698,2,71.988
10/01/2007,47698,2,105.294
10/01/2007,47698,3,60.5595
10/01/2007,47698,3,86.5212
10/01/2007,47698,3,109.341
10/01/2007,47698,3,161.982
10/01/2007,47698,3,196.8054
10/01/2007,47698,3,376.245
10/01/2007,47698,3,1943.982
10/01/2007,47698,3,2232.8181
10/01/2007,47698,4,47.976
10/01/2007,47698,4,80.746
10/01/2007,47698,4,115.3616
10/01/2007,47698,4,135.098
10/01/2007,47698,5,224.97
10/01/2007,47698,5,708.075
10/01/2007,47698,5,981.645
10/01/2007,47698,5,1046.28
10/01/2007,47698,5,6147.2945
10/01/2007,47698,5,6214.259
10/01/2007,47698,6,31.119
10/01/2007,47698,6,173.0424
10/01/2007,47698,7,8606.2123
10/01/2007,47698,8,161.492
10/01/2007,47698,8,9835.6712
10/01/2007,47698,9,205.146
10/01/2007,47698,9,11185.6662
10/01/2007,47698,10,6479.94
10/01/2007,47698,33,564.1515
10/01/2007,47699,1,67.539
10/01/2007,47699,1,469.794
10/01/2007,47699,2,939.588
10/01/2007,47699,4,1879.176
10/01/2007,47700,1,36.447
10/01/2007,47700,1,209.256
10/01/2007,47700,1,647.994
10/01/2007,47700,1,736.1455
10/01/2007,47700,1,1242.8518
10/01/2007,47700,2,30
10/01/2007,47700,2,57.6808
10/01/2007,47700,2,71.988
10/01/2007,47700,2,107.988
10/01/2007,47700,2,149.676
10/01/2007,47700,2,275.388
10/01/2007,47700,3,42.3867
10/01/2007,47700,3,86.5212
10/01/2007,47700,3,107.982
10/01/2007,47700,3,2208.4365
10/01/2007,47700,3,2232.8181
10/01/2007,47700,3,3728.5554
10/01/2007,47700,4,91.176
10/01/2007,47700,4,566.46
10/01/2007,47700,4,2591.976
10/01/2007,47700,4,2977.0908
10/01/2007,47700,4,4917.8356
10/01/2007,47700,5,59.97
10/01/2007,47700,5,168.8725
10/01/2007,47700,5,6147.2945
10/01/2007,47700,6,31.119
10/01/2007,47700,6,121.119
10/01/2007,47700,6,323.964
10/01/2007,47700,6,1255.536
10/01/2007,47700,8,230.7232
10/01/2007,47700,9,181.6785
10/01/2007,47700,9,485.946
10/01/2007,47700,10,201.865
10/01/2007,47700,10,449.94
10/01/2007,47700,10,613.74
10/01/2007,47700,12,511.491792
10/01/2007,47701,1,22.794
10/01/2007,47701,1,28.8404
10/01/2007,47701,1,44.994
10/01/2007,47701,1,1229.4589
10/01/2007,47701,1,1242.8518
10/01/2007,47701,2,45.588
10/01/2007,47701,2,2485.7036
10/01/2007,47701,3,15.5595
10/01/2007,47701,3,68.382
10/01/2007,47702,3,68.382
10/01/2007,47702,3,3688.3767
10/01/2007,47702,4,91.176
10/01/2007,47703,1,5.1865
10/01/2007,47703,1,44.994
10/01/2007,47703,1,67.539
10/01/2007,47703,1,469.794
10/01/2007,47703,2,939.588
10/01/2007,47703,3,1409.382
10/01/2007,47703,4,115.3616
10/01/2007,47703,7,314.958
10/01/2007,47704,2,648.9054
10/01/2007,47705,1,202.332
10/01/2007,47705,2,40.373
10/01/2007,47705,2,57.6808
10/01/2007,47705,2,71.988
10/01/2007,47705,2,107.988
10/01/2007,47705,2,939.588
10/01/2007,47705,3,42.3867
10/01/2007,47705,3,45
10/01/2007,47705,3,60.5595
10/01/2007,47705,3,134.982
10/01/2007,47705,3,1409.382
10/01/2007,47705,4,143.976
10/01/2007,47705,4,179.976
10/01/2007,47705,4,1879.176
10/01/2007,47705,5,70.6445
10/01/2007,47705,5,1622.2635
10/01/2007,47705,6,71.964
10/01/2007,47705,6,323.964
10/01/2007,47705,6,2818.764
10/01/2007,47705,7,377.958
10/01/2007,47705,8,41.492
10/01/2007,47705,8,230.7232
10/01/2007,47705,9,259.5636
10/01/2007,47705,10,201.865
10/01/2007,47705,12,511.491792
10/01/2007,47705,13,5785.669708
10/01/2007,47706,1,36.447
10/01/2007,47706,1,88.932
10/01/2007,47706,1,647.994
10/01/2007,47706,1,744.2727
10/01/2007,47706,1,1229.4589
10/01/2007,47706,1,1242.8518
10/01/2007,47706,2,149.676
10/01/2007,47706,2,275.388
10/01/2007,47706,2,418.512
10/01/2007,47706,3,68.382
10/01/2007,47706,3,72.8835
10/01/2007,47706,3,1943.982
10/01/2007,47706,3,2208.4365
10/01/2007,47706,3,3728.5554
10/01/2007,47706,4,135.098
10/01/2007,47706,4,566.46
10/01/2007,47706,4,837.024
10/01/2007,47706,4,4971.4072
10/01/2007,47706,5,6147.2945
10/01/2007,47706,6,1255.536
10/01/2007,47706,8,1570.632
10/01/2007,47707,3,134.982
10/01/2007,47708,1,11.994
10/01/2007,47708,1,35.994
10/01/2007,47708,1,744.2727
10/01/2007,47708,1,1242.8518
10/01/2007,47708,2,48.589
10/01/2007,47708,2,89.988
10/01/2007,47708,2,107.988
10/01/2007,47708,2,177.864
10/01/2007,47708,2,275.388
10/01/2007,47708,2,1295.988
10/01/2007,47708,2,1488.5454
10/01/2007,47708,2,2458.9178
10/01/2007,47708,3,86.5212
10/01/2007,47708,3,224.514
10/01/2007,47708,3,627.768
10/01/2007,47708,3,2208.4365
10/01/2007,47708,3,3688.3767
10/01/2007,47708,4,60
10/01/2007,47708,4,143.976
10/01/2007,47708,4,145.788
10/01/2007,47708,4,179.976
10/01/2007,47708,4,215.976
10/01/2007,47708,4,2591.976
10/01/2007,47708,5,70.6445
10/01/2007,47708,5,100.9325
10/01/2007,47708,5,113.97
10/01/2007,47708,5,3239.97
10/01/2007,47708,5,3721.3635
10/01/2007,47708,5,6147.2945
10/01/2007,47708,6,849.69
10/01/2007,47708,6,4416.873
10/01/2007,47708,6,7457.1108
10/01/2007,47708,7,236.4215
10/01/2007,47708,7,4535.958
10/01/2007,47708,7,8699.9626
10/01/2007,47708,8,41.492
10/01/2007,47708,8,230.7232
10/01/2007,47708,8,1570.632
10/01/2007,47708,8,1674.048
10/01/2007,47708,9,181.6785
10/01/2007,47708,9,205.146
10/01/2007,47708,10,539.94
10/01/2007,47708,11,210.356608
10/01/2007,47708,12,327.85704
10/01/2007,47708,14,813.982904
10/01/2007,47708,14,2775.292576
10/01/2007,47709,1,1229.4589
10/01/2007,47709,1,1242.8518
10/01/2007,47709,2,45.588
10/01/2007,47709,2,2458.9178
10/01/2007,47709,3,68.382
10/01/2007,47709,3,134.982
10/01/2007,47709,4,179.976
10/01/2007,47710,1,183.9382
10/01/2007,47711,1,22.794
10/01/2007,47711,2,28.2578
10/01/2007,47712,1,14.1289
10/01/2007,47712,1,183.9382
10/01/2007,47712,1,202.332
10/01/2007,47712,1,600.2625
10/01/2007,47712,2,298.062
10/01/2007,47712,2,367.8764
10/01/2007,47712,2,648.9054
10/01/2007,47712,2,1561.6364
10/01/2007,47712,2,2617.875
10/01/2007,47712,3,196.8054
10/01/2007,47712,3,202.617
10/01/2007,47712,3,973.3581
10/01/2007,47712,3,1409.382
10/01/2007,47712,4,735.7528
10/01/2007,47712,4,792.144
10/01/2007,47712,4,809.328
10/01/2007,47712,4,1879.176
10/01/2007,47712,4,5235.75
10/01/2007,47712,4,5864.04
10/01/2007,47712,5,1622.2635
10/01/2007,47712,5,2348.97
10/01/2007,47712,5,3001.3125
10/01/2007,47712,5,7330.05
10/01/2007,47712,6,2818.764
10/01/2007,47712,6,4684.9092
10/01/2007,47712,7,3288.558
10/01/2007,47712,7,4201.8375
10/01/2007,47712,8,3758.352
10/01/2007,47712,10,6002.625
10/01/2007,47712,11,4895.566676
10/01/2007,47712,11,13640.00191
10/01/2007,47712,13,5785.669708
10/01/2007,47713,1,67.539
10/01/2007,47714,1,324.4527
10/01/2007,47714,1,469.794
10/01/2007,47714,2,10.373
10/01/2007,47714,2,57.6808
10/01/2007,47714,2,939.588
10/01/2007,47714,3,202.617
10/01/2007,47714,4,179.976
10/01/2007,47714,6,269.964
10/01/2007,47715,1,469.794
10/01/2007,47715,2,89.988
10/01/2007,47715,2,939.588
10/01/2007,47715,4,20.746
10/01/2007,47715,4,115.3616
10/01/2007,47715,6,269.964
10/01/2007,47716,1,65.6018
10/01/2007,47716,1,183.9382
10/01/2007,47716,1,198.036
10/01/2007,47716,1,202.332
10/01/2007,47716,1,324.4527
10/01/2007,47716,1,469.794
10/01/2007,47716,1,600.2625
10/01/2007,47716,1,1308.9375
10/01/2007,47716,1,1466.01
10/01/2007,47716,2,23.988
10/01/2007,47716,2,28.2578
10/01/2007,47716,2,57.6808
10/01/2007,47716,2,107.988
10/01/2007,47716,2,135.078
10/01/2007,47716,2,367.8764
10/01/2007,47716,2,648.9054
10/01/2007,47716,2,939.588
10/01/2007,47716,2,1200.525
10/01/2007,47716,2,1561.6364
10/01/2007,47716,3,447.093
10/01/2007,47716,3,606.996
10/01/2007,47716,3,1409.382
10/01/2007,47716,3,1800.7875
10/01/2007,47716,3,4398.03
10/01/2007,47716,4,56.5156
10/01/2007,47716,4,143.976
10/01/2007,47716,4,179.976
10/01/2007,47716,4,215.976
10/01/2007,47716,4,1879.176
10/01/2007,47716,5,75
10/01/2007,47716,5,179.97
10/01/2007,47716,5,2348.97
10/01/2007,47716,5,6544.6875
10/01/2007,47716,6,2818.764
10/01/2007,47716,7,141.3055
10/01/2007,47716,7,201.8828
10/01/2007,47716,7,3288.558
10/01/2007,47716,8,41.492
10/01/2007,47716,9,181.6785
10/01/2007,47716,11,210.356608
10/01/2007,47716,12,511.491792
10/01/2007,47716,14,382.49988
10/01/2007,47717,3,1409.382
10/01/2007,47718,1,11.994
10/01/2007,47718,1,14.1289
10/01/2007,47718,1,202.332
10/01/2007,47718,1,324.4527
10/01/2007,47718,2,10.373
10/01/2007,47718,2,57.6808
10/01/2007,47718,2,367.8764
10/01/2007,47718,2,648.9054
10/01/2007,47718,2,939.588
10/01/2007,47718,2,2617.875
10/01/2007,47718,2,2932.02
10/01/2007,47718,3,86.5212
10/01/2007,47718,3,447.093
10/01/2007,47718,3,973.3581
10/01/2007,47718,3,1409.382
10/01/2007,47718,3,3926.8125
10/01/2007,47718,3,4398.03
10/01/2007,47718,4,80.746
10/01/2007,47718,4,115.3616
10/01/2007,47718,4,179.976
10/01/2007,47718,4,735.7528
10/01/2007,47718,4,792.144
10/01/2007,47718,4,809.328
10/01/2007,47718,4,1879.176
10/01/2007,47718,4,2401.05
10/01/2007,47718,5,100.9325
10/01/2007,47718,5,179.97
10/01/2007,47718,5,224.97
10/01/2007,47718,5,269.97
10/01/2007,47718,5,2348.97
10/01/2007,47718,5,3001.3125
10/01/2007,47718,6,121.119
10/01/2007,47718,6,393.6108
10/01/2007,47718,6,1213.992
10/01/2007,47718,6,3601.575
10/01/2007,47718,6,7853.625
10/01/2007,47718,7,3288.558
10/01/2007,47718,7,4201.8375
10/01/2007,47718,7,9162.5625
10/01/2007,47718,8,540.312
10/01/2007,47718,8,3758.352
10/01/2007,47719,2,648.9054
10/01/2007,47719,2,939.588
10/01/2007,47719,3,1409.382
10/01/2007,47719,4,270.156
10/01/2007,47719,4,1879.176
10/01/2007,47719,5,2348.97
10/01/2007,47720,1,14.1289
10/01/2007,47720,1,35.994
10/01/2007,47720,1,183.9382
10/01/2007,47720,1,202.332
10/01/2007,47720,1,324.4527
10/01/2007,47720,1,469.794
10/01/2007,47720,1,600.2625
10/01/2007,47720,1,1466.01
10/01/2007,47720,2,28.2578
10/01/2007,47720,2,40.373
10/01/2007,47720,2,57.6808
10/01/2007,47720,2,107.988
10/01/2007,47720,2,939.588
10/01/2007,47720,2,1200.525
10/01/2007,47720,2,2617.875
10/01/2007,47720,3,86.5212
10/01/2007,47720,3,134.982
10/01/2007,47720,3,447.093
10/01/2007,47720,3,594.108
10/01/2007,47720,3,973.3581
10/01/2007,47720,4,47.976
10/01/2007,47720,4,56.5156
10/01/2007,47720,4,215.976
10/01/2007,47720,4,270.156
10/01/2007,47720,4,809.328
10/01/2007,47720,4,1879.176
10/01/2007,47720,4,2401.05
10/01/2007,47720,4,5864.04
10/01/2007,47720,5,144.202
10/01/2007,47720,5,179.97
10/01/2007,47720,5,2348.97
10/01/2007,47720,6,2818.764
10/01/2007,47720,7,36.3055
10/01/2007,47720,7,105
10/01/2007,47720,7,141.3055
10/01/2007,47720,7,377.958
10/01/2007,47720,8,287.952
10/01/2007,47720,8,359.952
10/01/2007,47720,8,3758.352
10/01/2007,47720,9,181.6785
10/01/2007,47720,11,468.867476
10/01/2007,47721,1,14.1289
10/01/2007,47721,1,15
10/01/2007,47721,1,28.8404
10/01/2007,47721,1,183.9382
10/01/2007,47721,1,202.332
10/01/2007,47721,1,324.4527
10/01/2007,47721,1,469.794
10/01/2007,47721,1,600.2625
10/01/2007,47721,1,1308.9375
10/01/2007,47721,1,1466.01
10/01/2007,47721,2,28.2578
10/01/2007,47721,2,135.078
10/01/2007,47721,2,298.062
10/01/2007,47721,2,367.8764
10/01/2007,47721,2,404.664
10/01/2007,47721,2,648.9054
10/01/2007,47721,2,939.588
10/01/2007,47721,2,2932.02
10/01/2007,47721,3,107.982
10/01/2007,47721,3,134.982
10/01/2007,47721,3,594.108
10/01/2007,47721,3,973.3581
10/01/2007,47721,3,1409.382
10/01/2007,47721,3,3926.8125
10/01/2007,47721,4,56.5156
10/01/2007,47721,4,215.976
10/01/2007,47721,4,262.4072
10/01/2007,47721,4,809.328
10/01/2007,47721,4,1879.176
10/01/2007,47721,4,2401.05
10/01/2007,47721,4,5235.75
10/01/2007,47721,4,5864.04
10/01/2007,47721,5,100.9325
10/01/2007,47721,5,144.202
10/01/2007,47721,5,224.97
10/01/2007,47721,6,121.119
10/01/2007,47721,6,215.964
10/01/2007,47721,6,2818.764
10/01/2007,47721,7,36.3055
10/01/2007,47721,7,83.958
10/01/2007,47721,7,251.958
10/01/2007,47721,7,314.958
10/01/2007,47721,8,161.492
10/01/2007,47721,8,3758.352
10/01/2007,47721,9,259.5636
10/01/2007,47721,11,562.653476
10/01/2007,47721,11,4895.566676
10/01/2007,47722,1,183.9382
10/01/2007,47723,1,1308.9375
10/01/2007,47724,1,11.994
10/01/2007,47724,1,35.994
10/01/2007,47724,1,44.994
10/01/2007,47724,1,202.332
10/01/2007,47724,1,324.4527
10/01/2007,47724,1,469.794
10/01/2007,47724,1,600.2625
10/01/2007,47724,1,1466.01
10/01/2007,47724,2,28.2578
10/01/2007,47724,2,298.062
10/01/2007,47724,2,367.8764
10/01/2007,47724,2,396.072
10/01/2007,47724,2,404.664
10/01/2007,47724,3,45
10/01/2007,47724,3,86.5212
10/01/2007,47724,3,107.982
10/01/2007,47724,3,551.8146
10/01/2007,47724,3,1409.382
10/01/2007,47724,3,3926.8125
10/01/2007,47724,4,56.5156
10/01/2007,47724,4,115.3616
10/01/2007,47724,4,215.976
10/01/2007,47724,4,809.328
10/01/2007,47724,4,2401.05
10/01/2007,47724,4,5864.04
10/01/2007,47724,5,179.97
10/01/2007,47724,5,337.695
10/01/2007,47724,5,1622.2635
10/01/2007,47724,5,2348.97
10/01/2007,47724,6,31.119
10/01/2007,47724,6,121.119
10/01/2007,47724,7,141.3055
10/01/2007,47724,7,377.958
10/01/2007,47724,8,3758.352
10/01/2007,47724,9,4228.146
10/01/2007,47724,10,288.404
10/01/2007,47724,11,468.867476
10/01/2007,47724,12,229.479936
10/01/2007,47724,12,5340.618192
10/01/2007,47725,1,20.1865
10/01/2007,47725,1,28.8404
10/01/2007,47725,1,35.994
10/01/2007,47725,1,65.6018
10/01/2007,47725,1,183.9382
10/01/2007,47725,1,202.332
10/01/2007,47725,1,324.4527
10/01/2007,47725,1,469.794
10/01/2007,47725,1,780.8182
10/01/2007,47725,1,1308.9375
10/01/2007,47725,2,107.988
10/01/2007,47725,2,135.078
10/01/2007,47725,2,404.664
10/01/2007,47725,2,648.9054
10/01/2007,47725,2,939.588
10/01/2007,47725,2,1200.525
10/01/2007,47725,2,2932.02
10/01/2007,47725,3,35.982
10/01/2007,47725,3,45
10/01/2007,47725,3,86.5212
10/01/2007,47725,3,606.996
10/01/2007,47725,3,1409.382
10/01/2007,47725,3,1800.7875
10/01/2007,47725,4,56.5156
10/01/2007,47725,4,80.746
10/01/2007,47725,4,115.3616
10/01/2007,47725,4,143.976
10/01/2007,47725,4,179.976
10/01/2007,47725,4,215.976
10/01/2007,47725,4,1879.176
10/01/2007,47725,4,2401.05
10/01/2007,47725,5,179.97
10/01/2007,47725,5,990.18
10/01/2007,47725,5,7330.05
10/01/2007,47725,6,31.119
10/01/2007,47725,6,84.7734
10/01/2007,47725,6,269.964
10/01/2007,47725,6,1103.6292
10/01/2007,47725,6,2818.764
10/01/2007,47725,8,3758.352
10/01/2007,47725,10,539.94
10/01/2007,47725,11,468.867476
10/01/2007,47726,1,14.1289
10/01/2007,47726,1,141.615
10/01/2007,47726,1,647.994
10/01/2007,47726,1,736.1455
10/01/2007,47726,1,744.2727
10/01/2007,47726,1,1229.4589
10/01/2007,47726,2,10.373
10/01/2007,47726,2,23.988
10/01/2007,47726,2,89.988
10/01/2007,47726,2,131.2036
10/01/2007,47726,2,418.512
10/01/2007,47726,2,1295.988
10/01/2007,47726,2,2485.7036
10/01/2007,47726,3,86.5212
10/01/2007,47726,3,109.341
10/01/2007,47726,3,161.982
10/01/2007,47726,3,376.245
10/01/2007,47726,3,588.987
10/01/2007,47726,3,627.768
10/01/2007,47726,3,1943.982
10/01/2007,47726,4,60
10/01/2007,47726,4,80.746
10/01/2007,47726,4,143.976
10/01/2007,47726,4,210.588
10/01/2007,47726,4,4917.8356
10/01/2007,47726,5,6214.259
10/01/2007,47726,6,121.119
10/01/2007,47726,6,173.0424
10/01/2007,47726,14,302.309224
10/01/2007,47726,18,357.29595
10/01/2007,47727,1,209.256
10/01/2007,47728,1,1308.9375
10/01/2007,47729,1,324.4527
10/01/2007,47730,1,125.415
10/01/2007,47730,1,180.129
10/01/2007,47730,1,209.256
10/01/2007,47730,1,744.2727
10/01/2007,47730,1,1229.4589
10/01/2007,47730,1,1242.8518
10/01/2007,47730,2,72.894
10/01/2007,47730,2,283.23
10/01/2007,47730,2,418.512
10/01/2007,47730,2,1295.988
10/01/2007,47730,2,2485.7036
10/01/2007,47730,3,1943.982
10/01/2007,47730,3,2208.4365
10/01/2007,47730,3,3688.3767
10/01/2007,47730,4,91.176
10/01/2007,47730,4,785.316
10/01/2007,47730,4,837.024
10/01/2007,47730,4,4917.8356
10/01/2007,47730,5,168.8725
10/01/2007,47730,6,136.764
10/01/2007,47731,1,2049.0982
10/01/2007,47732,1,2443.35
10/01/2007,47733,1,2181.5625
10/01/2007,47734,1,782.99
10/01/2007,47735,1,782.99
10/01/2007,47736,1,2049.0982
10/01/2007,47737,1,2071.4196
10/01/2007,47738,1,782.99
10/02/2007,47739,1,782.99
10/02/2007,47740,1,782.99
10/02/2007,47741,1,782.99
10/02/2007,47742,1,2181.5625
10/02/2007,47743,1,2049.0982
10/02/2007,47744,1,2049.0982
10/02/2007,47745,1,2049.0982
10/02/2007,47746,1,2049.0982
10/03/2007,47747,1,2181.5625
10/03/2007,47748,1,2071.4196
10/03/2007,47749,1,2181.5625
10/03/2007,47750,1,2443.35
10/03/2007,47751,1,2443.35
10/03/2007,47752,1,2181.5625
10/03/2007,47753,1,2049.0982
10/04/2007,47754,1,1000.4375
10/04/2007,47755,1,1000.4375
10/04/2007,47756,1,2071.4196
10/04/2007,47757,1,2181.5625
10/04/2007,47758,1,2181.5625
10/04/2007,47759,1,2181.5625
10/04/2007,47760,1,2181.5625
10/05/2007,47761,1,782.99
10/05/2007,47762,1,2071.4196
10/05/2007,47763,1,2181.5625
10/06/2007,47764,1,2071.4196
10/06/2007,47765,1,2049.0982
10/06/2007,47766,1,2049.0982
10/06/2007,47767,1,1000.4375
10/06/2007,47768,1,2181.5625
10/06/2007,47769,1,2049.0982
10/06/2007,47770,1,782.99
10/07/2007,47771,1,2181.5625
10/07/2007,47772,1,2443.35
10/07/2007,47773,1,782.99
10/07/2007,47774,1,782.99
10/07/2007,47775,1,2443.35
10/07/2007,47776,1,2071.4196
10/07/2007,47777,1,782.99
10/08/2007,47778,1,2071.4196
10/08/2007,47779,1,2181.5625
10/08/2007,47780,1,1000.4375
10/08/2007,47781,1,2181.5625
10/08/2007,47782,1,2181.5625
10/08/2007,47783,1,2181.5625
10/08/2007,47784,1,2071.4196
10/09/2007,47785,1,2071.4196
10/09/2007,47786,1,2443.35
10/09/2007,47787,1,2443.35
10/10/2007,47788,1,2181.5625
10/10/2007,47789,1,2181.5625
10/10/2007,47790,1,2181.5625
10/10/2007,47791,1,2049.0982
10/11/2007,47792,1,2443.35
10/11/2007,47793,1,2443.35
10/11/2007,47794,1,2071.4196
10/11/2007,47795,1,2181.5625
10/11/2007,47796,1,2181.5625
10/11/2007,47797,1,2181.5625
10/11/2007,47798,1,2071.4196
10/12/2007,47799,1,2049.0982
10/12/2007,47800,1,2181.5625
10/12/2007,47801,1,782.99
10/12/2007,47802,1,782.99
10/12/2007,47803,1,2181.5625
10/12/2007,47804,1,2443.35
10/12/2007,47805,1,2181.5625
10/12/2007,47806,1,782.99
10/12/2007,47807,1,2181.5625
10/12/2007,47808,1,782.99
10/12/2007,47809,1,782.99
10/12/2007,47810,1,782.99
10/13/2007,47811,1,2071.4196
10/13/2007,47812,1,2181.5625
10/13/2007,47813,1,1000.4375
10/13/2007,47814,1,2049.0982
10/13/2007,47815,1,2181.5625
10/13/2007,47816,1,2443.35
10/13/2007,47817,1,2181.5625
10/13/2007,47818,1,782.99
10/13/2007,47819,1,2181.5625
10/13/2007,47820,1,2071.4196
10/13/2007,47821,1,2071.4196
10/13/2007,47822,1,2071.4196
10/13/2007,47823,1,782.99
10/14/2007,47824,1,2443.35
10/14/2007,47825,1,782.99
10/14/2007,47826,1,2443.35
10/14/2007,47827,1,2443.35
10/14/2007,47828,1,2443.35
10/14/2007,47829,1,2071.4196
10/15/2007,47830,1,1000.4375
10/15/2007,47831,1,2049.0982
10/15/2007,47832,1,2443.35
10/15/2007,47833,1,2181.5625
10/15/2007,47834,1,2181.5625
10/15/2007,47835,1,1000.4375
10/16/2007,47836,1,2071.4196
10/16/2007,47837,1,2071.4196
10/16/2007,47838,1,2181.5625
10/16/2007,47839,1,782.99
10/16/2007,47840,1,782.99
10/16/2007,47841,1,2049.0982
10/16/2007,47842,1,782.99
10/16/2007,47843,1,782.99
10/16/2007,47844,1,2181.5625
10/17/2007,47845,1,2443.35
10/17/2007,47846,1,2443.35
10/17/2007,47847,1,2443.35
10/17/2007,47848,1,2049.0982
10/17/2007,47849,1,782.99
10/17/2007,47850,1,782.99
10/18/2007,47851,1,2049.0982
10/18/2007,47852,1,2071.4196
10/18/2007,47853,1,2049.0982
10/18/2007,47854,1,782.99
10/18/2007,47855,1,2071.4196
10/18/2007,47856,1,2049.0982
10/18/2007,47857,1,2049.0982
10/19/2007,47858,1,1000.4375
10/19/2007,47859,1,2049.0982
10/19/2007,47860,1,2071.4196
10/19/2007,47861,1,2071.4196
10/19/2007,47862,1,2181.5625
10/19/2007,47863,1,782.99
10/19/2007,47864,1,2181.5625
10/19/2007,47865,1,2071.4196
10/19/2007,47866,1,2071.4196
10/19/2007,47867,1,2049.0982
10/19/2007,47868,1,2071.4196
10/19/2007,47869,1,782.99
10/20/2007,47870,1,1000.4375
10/20/2007,47871,1,2181.5625
10/20/2007,47872,1,2181.5625
10/20/2007,47873,1,1000.4375
10/20/2007,47874,1,2181.5625
10/20/2007,47875,1,2181.5625
10/20/2007,47876,1,782.99
10/20/2007,47877,1,782.99
10/20/2007,47878,1,2049.0982
10/21/2007,47879,1,1000.4375
10/21/2007,47880,1,2049.0982
10/21/2007,47881,1,2181.5625
10/21/2007,47882,1,2181.5625
10/21/2007,47883,1,2071.4196
10/21/2007,47884,1,2443.35
10/21/2007,47885,1,1000.4375
10/21/2007,47886,1,2049.0982
10/21/2007,47887,1,2071.4196
10/21/2007,47888,1,2071.4196
10/22/2007,47889,1,2181.5625
10/22/2007,47890,1,2443.35
10/22/2007,47891,1,2181.5625
10/22/2007,47892,1,1000.4375
10/22/2007,47893,1,2181.5625
10/22/2007,47894,1,2049.0982
10/22/2007,47895,1,782.99
10/23/2007,47896,1,1000.4375
10/23/2007,47897,1,2181.5625
10/23/2007,47898,1,782.99
10/23/2007,47899,1,2049.0982
10/23/2007,47900,1,2049.0982
10/23/2007,47901,1,2071.4196
10/23/2007,47902,1,2049.0982
10/24/2007,47903,1,2443.35
10/24/2007,47904,1,2181.5625
10/24/2007,47905,1,2181.5625
10/24/2007,47906,1,782.99
10/24/2007,47907,1,2443.35
10/24/2007,47908,1,2049.0982
10/24/2007,47909,1,2071.4196
10/24/2007,47910,1,2071.4196
10/24/2007,47911,1,2049.0982
10/25/2007,47912,1,2049.0982
10/25/2007,47913,1,2443.35
10/25/2007,47914,1,782.99
10/25/2007,47915,1,2049.0982
10/25/2007,47916,1,1000.4375
10/25/2007,47917,1,2049.0982
10/25/2007,47918,1,2049.0982
10/26/2007,47919,1,1000.4375
10/26/2007,47920,1,2049.0982
10/26/2007,47921,1,2181.5625
10/26/2007,47922,1,2181.5625
10/26/2007,47923,1,2049.0982
10/26/2007,47924,1,2181.5625
10/26/2007,47925,1,1000.4375
10/26/2007,47926,1,2049.0982
10/26/2007,47927,1,782.99
10/27/2007,47928,1,2181.5625
10/27/2007,47929,1,2443.35
10/27/2007,47930,1,2181.5625
10/28/2007,47931,1,2443.35
10/28/2007,47932,1,2181.5625
10/28/2007,47933,1,2181.5625
10/28/2007,47934,1,1000.4375
10/28/2007,47935,1,2181.5625
10/28/2007,47936,1,782.99
10/29/2007,47937,1,782.99
10/29/2007,47938,1,2181.5625
10/29/2007,47939,1,2181.5625
10/29/2007,47940,1,2071.4196
10/29/2007,47941,1,2071.4196
10/29/2007,47942,1,782.99
10/30/2007,47943,1,1000.4375
10/30/2007,47944,1,2049.0982
10/30/2007,47945,1,2443.35
10/30/2007,47946,1,2443.35
10/30/2007,47947,1,1000.4375
10/30/2007,47948,1,2443.35
10/30/2007,47949,1,2181.5625
10/30/2007,47950,1,2071.4196
10/30/2007,47951,1,2071.4196
10/30/2007,47952,1,2443.35
10/30/2007,47953,1,2443.35
10/30/2007,47954,1,782.99
10/31/2007,47955,1,2181.5625
10/31/2007,47956,1,2443.35
10/31/2007,47957,1,1000.4375
10/31/2007,47958,1,782.99
10/31/2007,47959,1,782.99
11/01/2007,47960,2,89.988
11/01/2007,47960,3,15.5595
11/01/2007,47960,3,68.382
11/01/2007,47960,3,3688.3767
11/01/2007,47960,3,3728.5554
11/01/2007,47960,4,91.176
11/01/2007,47960,6,136.764
11/01/2007,47961,1,647.994
11/01/2007,47962,1,14.1289
11/01/2007,47962,1,36.447
11/01/2007,47962,1,647.994
11/01/2007,47962,1,1229.4589
